"gene_id","accession"
"649","ENSG00000168487"
"650","ENSG00000125845"
"651","ENSG00000152785"
"652","ENSG00000125378"
"654","ENSG00000153162"
"655","ENSG00000101144"
"657","ENSG00000107779"
"658","ENSG00000138696"
"659","ENSG00000204217"
"660","ENSG00000102010"
"661","ENSG00000168495"
"662","ENSG00000113734"
"665","ENSG00000104765"
"666","ENSG00000176720"
"667","ENSG00000151914"
"668","ENSG00000183770"
"669","ENSG00000172331"
"670","ENSG00000137274"
"671","ENSG00000101425"
"672","ENSG00000012048"
"673","ENSG00000157764"
"675","ENSG00000139618"
"676","ENSG00000137948"
"677","ENSG00000185650"
"678","ENSG00000152518"
"682","ENSG00000172270"
"683","ENSG00000109743"
"684","ENSG00000130303"
"686","ENSG00000169814"
"687","ENSG00000119138"
"688","ENSG00000102554"
"689","ENSG00000145741"
"695","ENSG00000010671"
"696","ENSG00000124557"
"699","ENSG00000169679"
"701","ENSG00000156970"
"705","ENSG00000112578"
"706","ENSG00000100300"
"708","ENSG00000108561"
"710","ENSG00000149131"
"712","ENSG00000173372"
"713","ENSG00000173369"
"714","ENSG00000159189"
"716","ENSG00000182326"
"717","ENSG00000166278"
"718","ENSG00000125730"
"719","ENSG00000171860"
"720","ENSG00000244731"
"721","ENSG00000224389"
"722","ENSG00000123838"
"725","ENSG00000123843"
"726","ENSG00000149260"
"727","ENSG00000106804"
"728","ENSG00000197405"
"729","ENSG00000039537"
"730","ENSG00000112936"
"731","ENSG00000157131"
"732","ENSG00000021852"
"733","ENSG00000176919"
"734","ENSG00000164823"
"735","ENSG00000113600"
"738","ENSG00000149823"
"740","ENSG00000149792"
"741","ENSG00000174276"
"744","ENSG00000066382"
"745","ENSG00000124920"
"746","ENSG00000134825"
"747","ENSG00000134780"
"750","ENSG00000221819"
"752","ENSG00000184922"
"753","ENSG00000168675"
"754","ENSG00000183255"
"755","ENSG00000160226"
"757","ENSG00000142188"
"758","ENSG00000186732"
"759","ENSG00000133742"
"760","ENSG00000104267"
"761","ENSG00000164879"
"762","ENSG00000167434"
"763","ENSG00000174990"
"765","ENSG00000131686"
"766","ENSG00000168748"
"768","ENSG00000107159"
"770","ENSG00000063180"
"773","ENSG00000141837"
"774","ENSG00000148408"
"776","ENSG00000157388"
"777","ENSG00000198216"
"778","ENSG00000102001"
"779","ENSG00000081248"
"780","ENSG00000204580"
"781","ENSG00000153956"
"782","ENSG00000067191"
"783","ENSG00000165995"
"784","ENSG00000167535"
"785","ENSG00000182389"
"786","ENSG00000108878"
"788","ENSG00000178537"
"790","ENSG00000084774"
"793","ENSG00000104327"
"794","ENSG00000172137"
"795","ENSG00000169906"
"796","ENSG00000110680"
"797","ENSG00000175868"
"799","ENSG00000004948"
"800","ENSG00000122786"
"801","ENSG00000198668"
"805","ENSG00000143933"
"808","ENSG00000160014"
"810","ENSG00000178363"
"811","ENSG00000179218"
"815","ENSG00000070808"
"816","ENSG00000058404"
"817","ENSG00000145349"
"818","ENSG00000148660"
"819","ENSG00000164615"
"820","ENSG00000164047"
"821","ENSG00000127022"
"822","ENSG00000042493"
"823","ENSG00000014216"
"824","ENSG00000162909"
"825","ENSG00000092529"
"826","ENSG00000126247"
"827","ENSG00000077274"
"829","ENSG00000116489"
"830","ENSG00000198898"
"831","ENSG00000153113"
"832","ENSG00000077549"
"833","ENSG00000110619"
"834","ENSG00000137752"
"835","ENSG00000106144"
"836","ENSG00000164305"
"837","ENSG00000196954"
"838","ENSG00000137757"
"839","ENSG00000138794"
"840","ENSG00000165806"
"841","ENSG00000064012"
"842","ENSG00000132906"
"843","ENSG00000003400"
"844","ENSG00000143318"
"845","ENSG00000118729"
"846","ENSG00000036828"
"847","ENSG00000121691"
"857","ENSG00000105974"
"858","ENSG00000105971"
"859","ENSG00000182533"
"860","ENSG00000124813"
"861","ENSG00000159216"
"862","ENSG00000079102"
"863","ENSG00000129993"
