"gene_id","accession"
"299593","NM_207597"
"299593","NP_997480"
"299596","NM_001000421"
"299596","NP_001000421"
"299599","NM_001013102"
"299599","NP_001013120"
"299600","NM_001191777"
"299600","NP_001178706"
"299602","NM_001013103"
"299602","NP_001013121"
"299604","NM_001106766"
"299604","NP_001100236"
"299606","NM_001106767"
"299606","NP_001100237"
"299607","NM_001106768"
"299607","NP_001100238"
"299608","NM_001100886"
"299608","NP_001094356"
"299609","NM_207598"
"299609","NP_997481"
"299611","NM_001106769"
"299611","NP_001100239"
"299612","NM_001007657"
"299612","NP_001007658"
"299613","XM_001076492"
"299613","XM_234921"
"299613","XP_001076492"
"299613","XP_234921"
"299616","XM_001076355"
"299616","XM_234937"
"299616","XP_001076355"
"299616","XP_234937"
"299617","NM_001006983"
"299617","NP_001006984"
"299618","NM_001011985"
"299618","NP_001011985"
"299620","NM_001011986"
"299620","NP_001011986"
"299625","XM_001076027"
"299625","XM_216850"
"299625","XP_001076027"
"299625","XP_216850"
"299626","NM_001008321"
"299626","NP_001008322"
"299628","NM_001106770"
"299628","NP_001100240"
"299636","NM_001039013"
"299636","NP_001034102"
"299637","XM_003750280"
"299637","XM_003754269"
"299637","XP_003750328"
"299637","XP_003754317"
"299638","NM_001031649"
"299638","NP_001026819"
"299639","NM_001106771"
"299639","NP_001100241"
"299643","NM_001106772"
"299643","NP_001100242"
"299647","NM_001009664"
"299647","NP_001009664"
"299648","XM_001079068"
"299648","XM_234948"
"299648","XP_001079068"
"299648","XP_234948"
"299649","NM_001008957"
"299649","NP_001008957"
"299652","XM_001078969"
"299652","XM_234953"
"299652","XP_001078969"
"299652","XP_234953"
"299656","XM_001078928"
"299656","XM_234957"
"299656","XP_001078928"
"299656","XP_234957"
"299662","XM_001079282"
"299662","XM_234965"
"299662","XP_001079282"
"299662","XP_234965"
"299663","XM_234966"
"299663","XP_234966"
"299668","XM_003750297"
"299668","XP_003750345"
"299683","NM_001099474"
"299683","NP_001092944"
"299685","NM_001106773"
"299685","NP_001100243"
"299687","XM_001079398"
"299687","XM_235013"
"299687","XP_001079398"
"299687","XP_235013"
"299691","NM_198750"
"299691","NP_942045"
"299694","NM_001106774"
"299694","NP_001100244"
"299699","NM_001191778"
"299699","NP_001178707"
"299700","XM_001079678"
"299700","XM_002729760"
"299700","XP_001079678"
"299700","XP_002729806"
"299706","NM_001106775"
"299706","NP_001100245"
"299707","NM_001106776"
"299707","NP_001100246"
"299713","NM_001106777"
"299713","NP_001100247"
"299714","NM_001106778"
"299714","NP_001100248"
"299727","XM_003750311"
"299727","XM_003754291"
"299727","XP_003750359"
"299727","XP_003754339"
"299730","NM_001106779"
"299730","NP_001100249"
"299732","NM_001030031"
"299732","NP_001025202"
"299735","NM_001191781"
"299735","NP_001178710"
"299737","NM_001106780"
"299737","NP_001100250"
"299738","NM_001006984"
"299738","NP_001006985"
"299739","NM_001106781"
"299739","NP_001100251"
"299740","XM_001080393"
"299740","XM_213087"
"299740","XP_001080393"
"299740","XP_213087"
"299743","NM_001106782"
"299743","NP_001100252"
"299756","NM_001135814"
"299756","NP_001129286"
"299757","NM_001102381"
"299757","NP_001095851"
"299759","XM_001080693"
"299759","XM_235088"
"299759","XP_001080693"
"299759","XP_235088"
"299762","NM_001171177"
"299762","NP_001164648"
"299766","NM_001106783"
"299766","NP_001100253"
"299783","NM_001011987"
"299783","NP_001011987"
"299799","NM_001004238"
"299799","NP_001004238"
"299800","NM_199098"
"299800","NP_954529"
"299802","NM_001106784"
"299802","NP_001100254"
"299805","NM_001011988"
"299805","NP_001011988"
"299809","NM_001005905"
"299809","NP_001005905"
"299810","NM_001127527"
"299810","NP_001120999"
"299811","NM_001106785"
"299811","NP_001100255"
"299818","NM_001134464"
"299818","NP_001127936"
"299820","XM_001079193"
"299820","XM_235187"
"299820","XP_001079193"
"299820","XP_235187"
"299823","XM_001081056"
"299823","XM_235190"
"299823","XP_001081056"
"299823","XP_235190"
"299824","XM_001081058"
"299824","XM_235191"
"299824","XP_001081058"
"299824","XP_235191"
"299825","NM_001011989"
"299825","NP_001011989"
"299827","NM_001106786"
"299827","NP_001100256"
"299828","NM_001134466"
"299828","NP_001127938"
"299829","XM_001055195"
"299829","XM_235194"
"299829","XP_001055195"
"299829","XP_235194"
"299830","XM_001055013"
"299830","XM_216905"
"299830","XP_001055013"
"299830","XP_216905"
"299841","NM_001024759"
"299841","NP_001019930"
"299843","XM_235207"
"299843","XP_235207"
"299844","XM_002726955"
"299844","XM_235208"
"299844","XP_002727001"
"299844","XP_235208"
"299845","XM_235209"
"299845","XP_235209"
"299848","XM_001055593"
"299848","XM_235217"
"299848","XP_001055593"
"299848","XP_235217"
"299850","NM_001004239"
"299850","NP_001004239"
"299851","NM_001127659"
"299851","NP_001121131"
"299857","NM_001008322"
"299857","NP_001008323"
"299858","NM_001130490"
"299858","NP_001123962"
"299864","NM_001009665"
"299864","NP_001009665"
"299872","NM_001011990"
"299872","NP_001011990"
"299889","XM_001062083"
"299889","XM_235262"
"299889","XP_001062083"
"299889","XP_235262"
"299897","NM_001134837"
"299897","NP_001128309"
"299899","NM_198751"
"299899","NP_942046"
"299900","NM_001126266"
"299900","NP_001119738"
"299903","NM_001130538"
"299903","NP_001124010"
"299905","NM_001130539"
"299905","NP_001124011"
"299907","NM_001130540"
"299907","NP_001124012"
"299908","NM_001134495"
"299908","NP_001127967"
"299909","NM_001126267"
"299909","NP_001119739"
"299915","XM_001071400"
"299915","XM_235301"
"299915","XP_001071400"
"299915","XP_235301"
"299920","NM_001025659"
"299920","NP_001020830"
"299920","XM_003750358"
"299920","XP_003750406"
"299923","NM_001011991"
"299923","NP_001011991"
"299928","NM_001130541"
"299928","NP_001124013"
"299933","XM_002726929"
"299933","XM_216934"
"299933","XP_002726975"
"299933","XP_216934"
"299938","NM_001006985"
"299938","NP_001006986"
"299940","NM_001130542"
"299940","NP_001124014"
"299943","XR_146092"
"299943","XR_147066"
"299944","NM_001013947"
"299944","NP_001013969"
"299949","NM_001134842"
"299949","NP_001128314"
"299954","NM_001127294"
"299954","NP_001120766"
"299957","NM_001024876"
"299957","NP_001020047"
"299963","XM_001069779"
"299963","XM_235351"
"299963","XP_001069779"
"299963","XP_235351"
"299964","XM_001069698"
"299964","XM_235352"
"299964","XP_001069698"
"299964","XP_235352"
"299971","NM_001011992"
"299971","NP_001011992"
"299976","NM_001130543"
"299976","NP_001124015"
"299979","NM_001134527"
"299979","NP_001127999"
"299982","NM_001013948"
"299982","NP_001013970"
"299996","XM_001058523"
"299996","XM_216941"
"299996","XP_001058523"
"299996","XP_216941"
"300001","XM_001072962"
"300001","XM_235399"
"300001","XP_001072962"
"300001","XP_235399"
"300015","NM_001007658"
"300015","NP_001007659"
"300016","NM_001130544"
"300016","NP_001124016"
"300017","NM_001130545"
"300017","NP_001124017"
"300018","NM_001130546"
"300018","NP_001124018"
"300019","XM_001073772"
"300019","XM_235422"
"300019","XP_001073772"
"300019","XP_235422"
"300024","XM_001073983"
"300024","XM_003750365"
"300024","XM_216959"
"300024","XP_001073983"
"300024","XP_003750413"
"300024","XP_216959"
"300025","NM_001134839"
"300025","NP_001128311"
"300027","NM_001130547"
"300027","NP_001124019"
"300029","NM_001002798"
"300029","NP_001002798"
"300030","XM_001069922"
"300030","XM_002726939"
"300030","XM_002729822"
"300030","XM_216954"
"300030","XP_001069922"
"300030","XP_002726985"
"300030","XP_002729868"
"300030","XP_216954"
"300032","NM_001134865"
"300032","NP_001128337"
"300033","NM_001013104"
"300033","NP_001013122"
"300034","NM_001126268"
"300034","NP_001119740"
"300035","NM_001011993"
"300035","NP_001011993"
"300036","NM_001127455"
"300036","NM_001270789"
"300036","NM_001270790"
"300036","NP_001120927"
"300036","NP_001257718"
"300036","NP_001257719"
"300045","NM_001134860"
"300045","NP_001128332"
"300046","NM_001004240"
"300046","NP_001004240"
"300047","NM_001130491"
"300047","NP_001123963"
"300050","NM_001024250"
"300050","NP_001019421"
"300051","NM_001077669"
"300051","NP_001071137"
"300052","NM_001130492"
"300052","NP_001123964"
"300053","NM_198752"
"300053","NP_942047"
"300054","NM_001130493"
"300054","NP_001123965"
"300057","NM_001130494"
"300057","NP_001123966"
"300060","XM_003750379"
"300060","XM_003754315"
"300060","XP_003750427"
"300060","XP_003754363"
"300062","NM_001130495"
"300062","NP_001123967"
"300066","NM_001011994"
"300066","NP_001011994"
"300067","NM_001171981"
"300067","NP_001165452"
"300069","NM_001034134"
"300069","NP_001029306"
"300074","NM_001130581"
"300074","NP_001124053"
"300075","NM_212514"
"300075","NP_997679"
"300077","NM_001130496"
"300077","NM_001199315"
"300077","NP_001186244"
"300078","NM_001009666"
"300078","NP_001009666"
"300079","NM_198753"
"300079","NP_942048"
"300083","NM_001126269"
"300083","NP_001119741"
"300084","NM_001034135"
"300084","NP_001029307"
"300088","NM_001127295"
"300088","NP_001120767"
"300089","NM_001008323"
"300089","NP_001008324"
"300091","XM_001077385"
"300091","XM_235505"
"300091","XP_001077385"
"300091","XP_235505"
"300092","NM_212515"
"300092","NP_997680"
"300095","NM_001033694"
"300095","NP_001028866"
"300105","NM_001135922"
"300105","NP_001129394"
"300108","NM_001130497"
"300108","NP_001123969"
"300111","NM_001004241"
"300111","NP_001004241"
"300114","XM_001078075"
"300114","XM_235542"
"300114","XP_001078075"
"300114","XP_235542"
"300115","NM_001004242"
"300115","NP_001004242"
"300117","NM_001130680"
"300117","NP_001124152"
"300120","NM_001173336"
"300120","NP_001166807"
"300121","NM_001130498"
"300121","NP_001123970"
"300122","NM_001013949"
"300122","NP_001013971"
"300124","NM_001134866"
"300124","NP_001128338"
"300125","NM_001130499"
"300125","NP_001123971"
"300126","NM_001130500"
"300126","NP_001123972"
"300128","XM_001070474"
"300128","XM_001078424"
"300128","XP_001070474"
"300128","XP_001078424"
"300129","NM_001134861"
"300129","NP_001128333"
"300135","XM_001053181"
"300135","XM_238518"
"300135","XP_001053181"
"300135","XP_238518"
"300141","NM_001106787"
"300141","XM_003750397"
"300141","XM_003754341"
"300141","XP_003750445"
"300141","XP_003754389"
"300142","NM_001106788"
"300142","NP_001100258"
"300146","NM_001106789"
"300146","NP_001100259"
"300147","XM_001054780"
"300147","XM_003750392"
"300147","XM_217021"
"300147","XP_001054780"
"300147","XP_003750440"
"300147","XP_217021"
"300149","NM_001024877"
"300149","NP_001020048"
"300150","XM_001055129"
"300150","XM_235563"
"300150","XP_001055129"
"300150","XP_235563"
"300158","NM_001106790"
"300158","XM_003750393"
"300158","XM_003750394"
"300158","XM_003750395"
"300158","XM_003750396"
"300158","XM_003754337"
"300158","XM_003754338"
"300158","XM_003754339"
"300158","XM_003754340"
"300158","XP_003750441"
"300158","XP_003750442"
"300158","XP_003750443"
"300158","XP_003750444"
"300158","XP_003754385"
"300158","XP_003754386"
"300158","XP_003754387"
"300158","XP_003754388"
"300160","NM_001191789"
"300160","NP_001178718"
"300173","NM_001100887"
"300173","NP_001094357"
"300177","NM_001106791"
"300177","NP_001100261"
"300186","NM_182816"
"300186","NP_877968"
"300189","NM_001004243"
"300189","NP_001004243"
"300191","NM_001127456"
"300191","NP_001120928"
"300193","XM_001060796"
"300193","XM_217046"
"300193","XP_001060796"
"300193","XP_217046"
"300194","XM_001061122"
"300194","XM_235620"
"300194","XP_001061122"
"300194","XP_235620"
"300197","NM_001106792"
"300197","NP_001100262"
"300199","NM_001000423"
"300199","NP_001000423"
"300202","NM_001000424"
"300202","NP_001000424"
"300205","NM_001000425"
"300205","NP_001000425"
"300206","NM_001004244"
"300206","NP_001004244"
"300207","NM_001134528"
"300207","NP_001128000"
"300208","NM_001106793"
"300208","NP_001100263"
"300211","NM_001013105"
"300211","NP_001013123"
"300215","NM_001013950"
"300215","NP_001013972"
"300218","NM_001011995"
"300218","NP_001011995"
"300219","XM_238523"
"300219","XP_238523"
"300220","XM_235645"
"300220","XP_235645"
"300221","NM_001191614"
"300221","NP_001178543"
"300222","NM_001013106"
"300222","NP_001013124"
"300225","XM_003752125"
"300225","XP_003752173"
"300228","NM_001191615"
"300228","NP_001178544"
"300231","XM_235656"
"300231","XP_235656"
"300235","NM_001013107"
"300235","NP_001013125"
"300236","NM_182817"
"300236","NP_877969"
"300238","XM_001065624"
"300238","XM_235670"
"300238","XP_001065624"
"300238","XP_235670"
"300240","NM_001007659"
"300240","NM_001271114"
"300240","NP_001007660"
"300240","NP_001258043"
"300242","NM_001047870"
"300242","NP_001041335"
"300242","XM_003750407"
"300242","XM_003754353"
"300242","XP_003750455"
"300242","XP_003754401"
"300247","NM_001008828"
"300247","NP_001008828"
"300248","NM_001008808"
"300248","NP_001008808"
"300249","XR_147084"
"300250","NM_001008802"
"300250","NP_001008802"
"300253","NM_001008324"
"300253","NP_001008325"
"300257","NM_001106794"
"300257","NP_001100264"
"300258","NM_001005545"
"300258","NP_001005545"
"300259","NM_001106795"
"300259","NP_001100265"
"300260","NM_001037632"
"300260","NM_181374"
"300260","NP_001032721"
"300260","NP_852039"
"300262","NM_001106796"
"300262","NP_001100266"
"300266","NM_001106797"
"300266","NP_001100267"
"300275","XM_235716"
"300275","XP_235716"
"300278","XM_001056883"
"300278","XM_213106"
"300278","XP_001056883"
"300278","XP_213106"
"300284","NM_001013951"
"300284","NP_001013973"
"300286","NM_181085"
"300286","NP_851599"
"300289","XM_001056974"
"300289","XM_235733"
"300289","XP_001056974"
"300289","XP_235733"
"300303","XM_001057198"
"300303","XM_213108"
"300303","XP_001057198"
"300303","XP_213108"
"300308","NM_001013952"
"300308","NP_001013974"
"300317","NM_001134529"
"300317","NP_001128001"
"300320","NM_001033695"
"300320","NP_001028867"
"300323","NM_001039333"
"300323","NP_001034422"
"300328","NM_001106798"
"300328","NP_001100268"
"300338","XM_001072313"
"300338","XM_235849"
"300338","XP_001072313"
"300338","XP_235849"
"300339","NM_001134530"
"300339","NP_001128002"
"300340","NM_001106799"
"300340","NP_001100269"
"300341","NM_001106800"
"300341","NP_001100270"
"300359","NM_001007660"
"300359","NP_001007661"
"300361","NM_001024987"
"300361","NP_001020158"
"300367","NM_001106801"
"300367","NP_001100271"
"300375","XM_001075118"
"300375","XM_235852"
"300375","XP_001075118"
"300375","XP_235852"
"300381","XM_001075066"
"300381","XM_235858"
"300381","XP_001075066"
"300381","XP_235858"
"300384","NM_001106802"
"300384","NP_001100272"
"300386","XM_001075304"
"300386","XP_001075304"
"300389","NM_001106803"
"300389","NP_001100273"
"300392","NM_001000426"
"300392","NP_001000426"
"300395","NM_001000427"
"300395","NP_001000427"
"300400","NM_001000428"
"300400","NP_001000428"
"300405","NM_001000429"
"300405","NP_001000429"
"300407","XM_001075891"
"300407","XM_235904"
"300407","XP_001075891"
"300407","XP_235904"
"300408","NM_001000431"
"300408","NP_001000431"
"300411","NM_001000432"
"300411","NP_001000432"
"300414","NM_001000433"
"300414","NP_001000433"
"300425","NM_001000434"
"300425","NP_001000434"
"300429","XR_146108"
"300429","XR_147087"
"300438","NM_175762"
"300438","NP_786938"
"300441","NM_001106804"
"300441","NP_001100274"
"300442","NM_001009667"
"300442","XM_003750449"
"300442","XM_003754378"
"300442","XP_003750497"
"300442","XP_003754426"
"300443","NM_001005881"
"300443","NP_001005881"
"300444","NM_001106805"
"300444","NP_001100275"
"300445","NM_001106806"
"300445","NP_001100276"
"300446","NM_001106807"
"300446","NP_001100277"
"300447","NM_001006986"
"300447","NP_001006987"
"300455","NM_001135799"
"300455","NP_001129271"
"300458","NM_001106808"
"300458","NP_001100278"
"300461","XM_002727030"
"300461","XM_235972"
"300461","XP_002727076"
"300461","XP_235972"
"300463","NM_001024988"
"300463","NP_001020159"
"300470","NM_001007661"
"300470","NP_001007662"
"300472","NM_001106809"
"300472","NP_001100279"
"300474","NM_001106810"
"300474","NP_001100280"
"300475","NM_001106811"
"300475","XM_003750455"
"300475","XM_003754395"
"300475","XP_003750503"
"300475","XP_003754443"
"300514","NM_001025660"
"300514","NP_001020831"
"300516","NM_001008325"
"300516","NP_001008326"
"300517","XM_002727034"
"300517","XM_002729891"
"300517","XP_002727080"
"300517","XP_002729937"
"300518","NM_181375"
"300518","NP_852040"
"300519","NM_001004245"
"300519","NP_001004245"
"300520","NM_001106812"
"300520","NP_001100282"
"300521","NM_001009344"
"300521","NP_001009344"
"300524","NM_001000435"
"300524","NP_001000435"
"300525","NM_001000436"
"300525","NP_001000436"
"300529","NM_001000437"
"300529","NP_001000437"
"300538","NM_001000438"
"300538","NP_001000438"
"300540","NM_001000439"
"300540","NP_001000439"
"300548","NM_001000440"
"300548","NP_001000440"
"300549","NM_001000441"
"300549","NP_001000441"
"300551","NM_001000442"
"300551","NP_001000442"
"300552","NM_001000443"
"300552","NP_001000443"
"300554","NM_001000444"
"300554","NP_001000444"
"300557","NM_001000445"
"300557","NP_001000445"
"300558","NM_001000446"
"300558","NP_001000446"
"300560","NM_001000447"
"300560","NP_001000447"
"300565","NM_001000448"
"300565","NP_001000448"
"300566","NM_001000449"
"300566","NP_001000449"
"300567","NM_001000450"
"300567","NP_001000450"
"300568","NM_001000451"
"300568","NP_001000451"
"300573","NM_001000452"
"300573","NP_001000452"
"300576","NM_001000453"
"300576","NP_001000453"
"300577","NM_001000454"
"300577","NP_001000454"
"300581","NM_001000455"
"300581","NP_001000455"
"300583","NM_001000456"
"300583","NP_001000456"
"300584","NM_001000457"
"300584","NP_001000457"
"300589","NM_001000458"
"300589","NP_001000458"
"300595","NM_001000459"
"300595","NP_001000459"
"300599","NM_001000460"
"300599","NP_001000460"
"300600","NM_001000461"
"300600","NP_001000461"
"300602","NM_001000462"
"300602","NP_001000462"
"300602","XM_003750500"
"300602","XP_003750548"
"300603","NM_001000463"
"300603","NP_001000463"
"300605","NM_001000464"
"300605","NP_001000464"
"300607","NM_001000465"
"300607","NP_001000465"
"300608","XR_085895"
"300608","XR_086320"
"300610","NM_001000466"
"300610","NP_001000466"
"300613","NM_001000467"
"300613","NP_001000467"
"300615","NM_001000468"
"300615","NP_001000468"
"300616","NM_001000469"
"300616","NP_001000469"
"300620","NM_001000470"
"300620","NP_001000470"
"300621","NM_001000471"
"300621","NP_001000471"
"300624","NM_001000472"
"300624","NP_001000472"
"300625","NM_001000473"
"300625","NP_001000473"
"300626","NM_001000474"
"300626","NP_001000474"
"300627","NM_001000475"
"300627","NP_001000475"
"300630","NM_001000476"
"300630","NP_001000476"
"300632","NM_001000477"
"300632","NP_001000477"
"300634","NM_001000478"
"300634","NP_001000478"
"300635","NM_001000479"
"300635","NP_001000479"
"300637","NM_001000480"
"300637","NP_001000480"
"300639","NM_001000481"
"300639","NP_001000481"
"300640","XM_001064058"
"300640","XM_003750514"
"300640","XP_001064058"
"300640","XP_003750562"
"300643","NM_001000482"
"300643","NP_001000482"
"300644","NM_001191616"
"300644","NP_001178545"
"300649","NM_001106813"
"300649","NP_001100283"
"300652","NM_053519"
"300652","NP_445971"
"300653","NM_001106814"
"300653","NP_001100284"
"300656","NM_001106815"
"300656","NP_001100285"
"300659","NM_001113748"
"300659","NP_001107220"
"300663","NM_001013953"
"300663","NP_001013975"
"300664","NM_001106816"
"300664","NP_001100286"
"300665","XM_002727050"
"300665","XM_002729915"
"300665","XP_002727096"
"300665","XP_002729961"
"300666","NM_001011996"
"300666","NP_001011996"
"300668","NM_199388"
"300668","NP_955420"
"300673","NM_001106817"
"300673","NP_001100287"
"300674","NM_001007662"
"300674","NP_001007663"
"300675","NM_001024760"
"300675","NP_001019931"
"300676","NM_001005546"
"300676","NP_001005546"
"300677","NM_212516"
"300677","NP_997681"
"300678","NM_001077646"
"300678","NP_001071114"
"300679","NM_001106818"
"300679","NP_001100288"
"300682","NM_001127528"
"300682","NP_001121000"
"300687","NM_001025277"
"300687","NP_001020448"
"300689","NM_001008326"
"300689","NP_001008327"
"300691","NM_001106819"
"300691","NP_001100289"
"300696","NM_001004246"
"300696","NP_001004246"
"300710","NM_001106820"
"300710","NP_001100290"
"300711","NM_001106821"
"300711","NP_001100291"
"300713","NM_001106822"
"300713","NP_001100292"
"300718","XM_001072462"
"300718","XM_236252"
"300718","XP_001072462"
"300718","XP_236252"
"300719","NM_001015010"
"300719","NP_001015010"
"300721","NM_001025411"
"300721","NP_001020582"
"300723","NM_001106823"
"300723","NP_001100293"
"300724","NM_001037770"
"300724","NP_001032859"
"300726","NM_001009668"
"300726","NP_001009668"
"300731","XM_001073633"
"300731","XM_213130"
"300731","XP_001073633"
"300731","XP_213130"
"300732","NM_001106824"
"300732","NP_001100294"
"300733","NM_001005547"
"300733","NP_001005547"
"300741","NM_001004081"
"300741","NP_001004081"
"300743","NM_001012465"
"300743","NP_001012483"
"300744","NM_001004247"
"300744","NP_001004247"
"300748","XM_001074725"
"300748","XM_236297"
"300748","XP_001074725"
"300748","XP_236297"
"300751","NM_001106825"
"300751","NP_001100295"
"300754","NM_001106826"
"300754","NP_001100296"
"300756","NM_001013108"
"300756","NP_001013126"
"300757","NM_001004443"
"300757","NP_001004443"
"300758","NM_001106827"
"300758","NP_001100297"
"300759","NM_001106828"
"300759","NP_001100298"
"300761","XM_001073229"
"300761","XM_217153"
"300761","XP_001073229"
"300761","XP_217153"
"300763","NM_001134469"
"300763","NP_001127941"
"300768","XM_001074062"
"300768","XM_217183"
"300768","XP_001074062"
"300768","XP_217183"
"300772","NM_001106829"
"300772","NP_001100299"
"300776","NM_001106830"
"300776","NP_001100300"
"300782","NM_001007663"
"300782","NP_001007664"
"300782","XM_003750530"
"300782","XP_003750578"
"300783","NM_001106831"
"300783","NP_001100301"
"300786","NM_001007803"
"300786","NP_001007804"
"300789","XR_146123"
"300789","XR_147097"
"300790","XM_001076555"
"300790","XM_238546"
"300790","XP_001076555"
"300790","XP_238546"
"300791","NM_001006987"
"300791","NP_001006988"
"300795","NM_201418"
"300795","NP_958821"
"300796","NM_001106832"
"300796","NP_001100302"
"300797","NM_001008327"
"300797","NP_001008328"
"300799","NM_001013109"
"300799","NP_001013127"
"300802","NM_001047090"
"300802","NP_001040555"
"300803","NM_001106833"
"300803","NP_001100303"
"300807","NM_001106834"
"300807","NP_001100304"
"300811","NM_001106835"
"300811","NP_001100305"
"300813","NM_001106836"
"300813","NP_001100306"
"300822","XM_001054229"
"300822","XM_002729938"
"300822","XM_003750534"
"300822","XM_003754435"
"300822","XP_001054229"
"300822","XP_002729984"
"300822","XP_003750582"
"300822","XP_003754483"
"300826","NM_001106837"
"300826","NP_001100307"
"300833","XM_213135"
"300833","XP_213135"
"300834","NM_001135719"
"300834","NP_001129191"
"300836","NM_001106838"
"300836","NP_001100308"
"300837","NM_001005548"
"300837","NP_001005548"
"300838","NM_001011997"
"300838","NP_001011997"
"300839","NM_001106839"
"300839","NP_001100309"
"300846","NM_001005549"
"300846","NP_001005549"
"300849","NM_001011998"
"300849","NP_001011998"
"300850","NM_001106840"
"300850","NP_001100310"
"300852","NM_001106841"
"300852","NP_001100311"
"300857","NM_001004248"
"300857","NP_001004248"
"300860","NM_001106842"
"300860","NP_001100312"
"300862","NM_001106843"
"300862","NP_001100313"
"300866","NM_001013954"
"300866","NP_001013976"
"300870","NM_001106844"
"300870","NP_001100314"
"300874","XR_146129"
"300874","XR_147111"
"300880","NM_001037771"
"300880","XM_001054857"
"300880","XM_001063109"
"300880","XP_001054857"
"300880","XP_001063109"
"300884","NM_001142944"
"300884","NP_001136416"
"300886","NM_001009349"
"300886","NP_001009349"
"300888","NM_001004249"
"300888","NP_001004249"
"300889","NM_001106845"
"300889","NP_001100315"
"300891","NM_001011999"
"300891","NP_001011999"
"300900","NM_001012000"
"300900","NP_001012000"
"300901","NM_001142915"
"300901","NM_175869"
"300901","NP_001136387"
"300901","NP_787065"
"300913","NM_001166342"
"300913","NP_001159814"
"300920","NM_001106846"
"300920","NP_001100316"
"300923","XM_001053696"
"300923","XM_217225"
"300923","XP_001053696"
"300923","XP_217225"
"300928","XM_002725907"
"300928","XM_002728990"
"300928","XP_002725953"
"300928","XP_002729036"
"300944","XM_001069029"
"300944","XM_002727120"
"300944","XM_002727121"
"300944","XM_002729956"
"300944","XM_002729957"
"300944","XM_003750562"
"300944","XM_003754446"
"300944","XM_217233"
"300944","XP_001069029"
"300944","XP_002727166"
"300944","XP_002727167"
"300944","XP_002730002"
"300944","XP_002730003"
"300944","XP_003750610"
"300944","XP_003754494"
"300944","XP_217233"
"300947","NM_001106847"
"300947","NP_001100317"
"300948","NM_001106848"
"300948","NP_001100318"
"300950","NM_001106849"
"300950","NP_001100319"
"300954","NM_001106850"
"300954","NP_001100320"
"300955","NM_001106851"
"300955","NP_001100321"
"300963","NM_001037772"
"300963","NM_001244805"
"300963","NP_001032861"
"300963","NP_001231734"
"300963","NR_045200"
"300965","NM_001013252"
"300965","NP_001013270"
"300967","XM_001069716"
"300967","XM_217247"
"300967","XP_001069716"
"300967","XP_217247"
"300968","NM_001009669"
"300968","NP_001009669"
"300974","NM_001106852"
"300974","NP_001100322"
"300980","XM_001070874"
"300980","XM_238551"
"300980","XP_001070874"
"300980","XP_238551"
"300981","NM_001005383"
"300981","NP_001005383"
"300982","NM_001009670"
"300982","NP_001009670"
"300983","NM_001007664"
"300983","NP_001007665"
"300985","NM_001008328"
"300985","NP_001008329"
"300988","NM_001007665"
"300988","NP_001007666"
"300989","NM_001106853"
"300989","NP_001100323"
"300990","NM_001106854"
"300990","NP_001100324"
"300992","NM_175592"
"300992","NP_783182"
"300993","NM_207599"
"300993","NP_997482"
"300994","NM_001047871"
"300994","NP_001041336"
"300996","NM_001100548"
"300996","NP_001094018"
"300999","NM_001106855"
"300999","NP_001100325"
"301000","NM_001106856"
"301000","NP_001100326"
"301004","NM_001134532"
"301004","NP_001128004"
"301005","NM_199099"
"301005","NP_954530"
"301007","NM_001006988"
"301007","NP_001006989"
"301008","XM_001075237"
"301008","XM_217285"
"301008","XP_001075237"
"301008","XP_217285"
"301009","NM_001106857"
"301009","NP_001100327"
"301010","NM_001143817"
"301010","NP_001137289"
"301011","NM_001004250"
"301011","NP_001004250"
"301012","NM_001106858"
"301012","NP_001100328"
"301013","NM_001006989"
"301013","NP_001006990"
"301014","NM_001106859"
"301014","NP_001100329"
"301015","XM_001075538"
"301015","XM_236641"
"301015","XP_001075538"
"301015","XP_236641"
"301016","NM_001106860"
"301016","NP_001100330"
"301020","NM_001106861"
"301020","NP_001100331"
"301024","NM_001100966"
"301024","NP_001094436"
"301026","NM_001106862"
"301026","NP_001100332"
"301027","NM_001106863"
"301027","NP_001100333"
"301033","NM_001012001"
"301033","NP_001012001"
"301034","NM_001106864"
"301034","NP_001100334"
"301035","NM_001024761"
"301035","NP_001019932"
"301038","NM_001191819"
"301038","NP_001178748"
"301039","XM_001076682"
"301039","XM_236674"
"301039","XP_001076682"
"301039","XP_236674"
"301042","NM_001191801"
"301042","NP_001178730"
"301045","NM_198754"
"301045","NP_942049"
"301056","NM_001106865"
"301056","NP_001100335"
"301057","NM_001191617"
"301057","NP_001178546"
"301059","NM_198130"
"301059","NP_937763"
"301062","NM_001106866"
"301062","NP_001100336"
"301065","XM_003750604"
"301065","XM_003754465"
"301065","XP_003750652"
"301065","XP_003754513"
"301066","XM_001077746"
"301066","XM_236704"
"301066","XP_001077746"
"301066","XP_236704"
"301067","NM_001030032"
"301067","NP_001025203"
"301068","NM_001106867"
"301068","NP_001100337"
"301073","NM_001106868"
"301073","NP_001100338"
"301075","XM_001078368"
"301075","XM_238565"
"301075","XP_001078368"
"301075","XP_238565"
"301076","NM_001191802"
"301076","NP_001178731"
"301079","NM_001008329"
"301079","NP_001008330"
"301081","NM_001039014"
"301081","NP_001034103"
"301082","NM_001106869"
"301082","NP_001100339"
"301083","XM_002727147"
"301083","XM_002729986"
"301083","XP_002727193"
"301083","XP_002730032"
"301085","NM_001106870"
"301085","NP_001100340"
